2|107|27
4|166|17
1|215|197
4|103|136
4|199|129
4|88|151
3|114|159
5|39|145
4|105|40
3|28|112
5|128|153
3|107|49
5|96|18
4|187|159
3|150|108
1|22|7
1|142|20
5|52|36
3|100|143
1|130|121
1|57|123
5|12|142
3|156|110
2|185|52
4|171|71
3|10|13
5|55|144
5|114|24
5|21|64
2|163|1
4|76|45
2|59|112
5|89|112
2|157|194
5|182|34
3|98|26
5|26|149
5|26|69
3|168|10
2|185|44
1|136|78
4|189|96
5|193|170
5|9|116
1|187|200
1|199|176
4|132|57
2|35|144
4|62|106
1|62|26
5|175|24
4|78|54
2|144|41
1|206|89
1|17|198
5|216|102
2|34|8
5|118|75
4|152|3
3|206|181
5|163|184
2|32|62
4|178|55
4|222|164
2|8|57
4|212|189
4|207|84
5|8|103
4|84|89
3|42|120
2|154|199
2|56|111
3|61|173
5|132|15
1|200|64
2|170|41
5|149|188
3|119|35
5|20|185
2|116|168
5|200|156
5|98|93
1|180|147
1|88|46
2|21|103
3|105|140
2|121|132
5|52|176
4|1|189
4|97|13
1|44|10
2|147|101
3|174|82
5|149|144
1|128|90
1|166|130
1|34|61
2|38|2
4|28|178
3|10|175
3|135|33
5|94|129
1|225|171
3|83|58
2|113|27
3|112|31
4|223|187
5|151|10
3|34|126
4|207|163
4|141|119
2|39|136
3|90|129
5|40|127
1|42|150
1|58|160
2|118|192
2|64|93
1|94|190
5|123|188
1|165|112
3|167|177
2|170|70
1|204|156
1|93|47
5|14|39
1|45|49
5|179|20
5|50|4
2|21|200
3|118|76
4|160|192
1|215|194
2|21|166
4|49|151
1|139|167
1|132|170
1|147|30
3|161|129
5|36|69
2|169|65
3|192|57
5|34|63
3|67|174
1|162|27
1|196|31
1|213|154
4|15|23
1|74|192
3|110|181
4|184|40
1|158|158
5|204|9
3|192|113
1|198|26
1|66|86
2|5|50
2|73|46
2|38|187
1|155|96
5|107|137
5|106|6
3|36|18
2|166|144
4|184|152
5|79|33
3|86|19
5|123|119
2|49|12
3|99|56
3|106|62
1|171|182
3|88|63
4|26|127
3|182|169
2|113|145
2|36|49
1|41|77
3|201|100
1|84|146
1|109|118
1|90|74
1|203|65
5|177|53
3|112|173
2|97|194
5|194|72
4|33|109
4|187|108
1|45|119
1|42|181
2|72|128
4|31|32
2|135|51
3|11|148
4|71|85
5|59|151
5|192|45
2|190|30
3|196|186
5|191|168
2|213|186
5|125|79
5|125|30
5|183|186
3|217|69
3|224|152
5|113|98
4|45|129
1|209|17
1|138|62
3|127|91
2|180|181
3|22|30
1|171|185
1|217|135
5|163|149
3|1|42
1|116|59
3|92|148
4|119|101
2|98|46
5|49|137
2|179|35
3|117|117
1|10|114
1|204|128
3|211|62
3|25|192
1|105|39
3|19|58
3|148|156
3|109|181
3|24|142
2|194|14
3|179|70
4|96|73
1|38|197
4|158|144
2|107|162
2|214|86
5|60|8
1|53|121
3|224|63
3|29|84
4|196|80
1|77|53
3|34|190
2|146|39
1|207|137
2|4|42
1|23|109
1|64|147
3|176|89
5|202|159
2|90|199
2|77|102
3|121|130
5|189|137
2|209|119
3|66|87
4|49|53
2|41|92
5|38|80
2|189|99
1|211|69
4|183|45
2|134|184
5|69|74
1|167|117
5|152|190
2|135|100
1|64|67
3|44|154
4|68|100
4|179|59
3|15|142
3|81|153
5|128|170
5|106|23
2|39|109
3|123|43
1|177|123
5|12|107
3|58|113
3|139|47
4|142|39
1|27|153
5|216|144
2|17|143
2|172|189
2|147|177
5|105|56
4|91|67
2|53|178
4|58|78
1|9|74
1|117|30
2|151|119
1|111|21
2|52|36
1|23|35
5|102|189
2|89|6
2|124|165
5|2|7
2|118|133
2|7|83
1|222|17
2|37|56
4|89|24
2|221|187
3|171|25
2|62|67
5|126|3
3|1|9
4|118|56
3|199|14
4|107|146
4|69|62
2|112|65
2|7|97
1|156|192
2|12|105
2|12|158
2|149|192
4|156|22
2|14|25
5|8|157
4|8|187
5|81|74
5|193|27
2|132|60
4|139|76
4|46|53
3|216|66
1|58|176
1|37|164
5|22|53
3|170|35
5|158|90
3|53|72
2|128|56
5|125|113
4|110|18
2|64|60
4|77|41
2|28|129
2|64|117
1|133|54
5|27|87
5|138|55
3|57|35
4|137|93
2|220|161
5|214|198
1|192|62
5|102|117
3|104|198
1|33|187
4|23|94
4|87|181
3|138|94
1|203|70
2|117|98
4|201|13
5|216|97
2|164|139
1|114|134
4|133|18
3|111|25
2|48|137
3|206|117
2|223|34
3|56|5
5|192|150
4|63|24
5|212|117
3|93|111
3|100|94
3|170|14
4|98|79
4|25|180
2|95|105
4|88|138
3|102|120
2|50|180
3|8|125
1|152|185
1|171|156
5|80|166
2|102|143
3|157|187
2|143|29
3|182|152
5|49|34
1|51|181
4|132|47
4|167|130
1|170|123
1|102|69
1|213|21
5|194|94
3|175|191
1|63|160
3|42|163
5|148|36
5|102|19
4|222|77
4|137|87
5|11|48
5|72|123
2|15|131
5|80|136
3|110|4
5|187|51
1|152|163
1|142|174
4|181|194
5|3|146
4|29|27
4|115|139
5|65|5
4|115|91
5|149|120
5|9|162
2|172|1
1|210|16
3|225|24
5|188|164
3|60|110
2|47|85
2|156|167
5|166|155
4|25|147
3|2|128
4|100|85
2|187|41
3|182|150
4|74|40
3|62|50
3|222|79
1|176|135
1|182|30
5|14|4
3|11|195
1|143|184
1|86|109
5|105|153
3|94|119
2|143|44
2|78|6
4|166|174
2|26|1
3|200|147
2|44|197
4|122|93
4|178|6
2|19|14
1|15|105
1|158|187
3|137|89
1|78|74
2|186|35
4|132|28
3|33|18
5|133|29
4|73|113
1|219|87
5|62|90
5|147|90
5|11|85
5|104|130
1|135|51
1|127|184
4|126|37
3|21|126
2|40|35
2|92|132
1|16|100
4|106|45
3|54|187
5|132|176
3|141|167
2|30|153
1|139|149
5|25|23
3|188|183
3|19|141
2|28|128
2|167|145
5|36|180
5|90|133
5|18|38
4|135|120
2|200|186
4|96|181
3|116|139
2|13|176
4|198|56
2|223|91
3|86|35
3|34|114
5|132|98
5|81|98
4|92|10
5|200|152
1|208|162
5|140|147
3|169|149
1|223|73
2|134|83
1|100|60
4|193|148
1|221|2
4|139|49
1|137|73
1|44|29
5|49|5
5|74|43
2|204|82
5|95|7
2|200|30
2|90|17
2|5|156
3|149|103
1|214|122
4|36|44
5|137|49
1|10|193
5|40|86
4|24|161
2|174|109
4|35|6
2|3|187
1|11|168
1|224|108
5|142|136
3|87|103
3|147|174
3|28|85
1|73|187
2|68|69
4|117|144
5|63|30
4|155|173
2|61|28
4|52|186
5|60|93
3|72|147
3|44|135
1|212|48
4|72|115
4|8|43
2|215|107
1|199|177
1|64|2
4|34|10
5|202|188
1|91|146
1|114|141
1|130|101
1|5|85
4|85|98
1|35|189
4|115|176
2|96|8
4|165|86
4|205|67
5|214|108
3|181|155
2|70|82
5|104|196
2|194|58
3|70|173
1|101|89
2|41|118
5|33|92
2|110|153
5|172|167
5|80|80
1|189|94
3|38|104
3|66|93
2|19|106
4|120|72
5|182|33
3|83|125
1|120|191
2|178|57
2|96|45
3|39|187
5|19|134
3|46|184
4|73|6
2|191|48
2|15|180
4|83|16
3|16|47
4|181|105
2|44|181
1|186|65
2|223|196
5|104|30
4|82|187
1|114|83
2|175|22
3|156|74
2|139|31
5|77|196
1|185|187
2|69|27
1|19|155
2|58|72
2|155|13
3|41|25
2|188|92
2|130|1
2|173|183
3|197|138
2|84|112
2|146|190
4|106|46
5|148|106
4|78|131
4|39|134
3|196|196
4|21|122
3|6|85
4|34|31
2|92|185
4|65|154
2|113|78
4|149|85
5|11|170
2|208|131
2|80|159
1|159|73
4|46|28
3|10|62
2|47|19
1|72|153
2|7|155
4|205|120
1|167|189
2|189|144
2|77|197
4|202|91
5|20|38
1|62|12
1|129|94
2|92|156
1|68|46
3|88|130
4|224|81
1|33|120
5|205|59
4|13|118
4|192|4
3|18|2
4|67|154
2|28|85
4|181|33
2|87|169
3|48|173
2|81|143
1|223|166
1|42|122
2|100|137
2|63|173
3|53|174
1|104|16
3|163|159
5|53|146
3|187|182
3|199|65
2|157|29
2|36|103
4|190|106
2|107|166
3|82|71
4|86|72
3|56|96
5|10|53
2|160|139
4|76|133
3|5|151
5|209|103
2|107|190
3|48|72
3|191|165
3|225|144
5|118|107
5|107|186
2|78|135
4|83|113
2|173|136
3|173|199
2|219|195
2|201|139
2|34|159
3|199|165
1|18|30
2|39|90
1|168|143
2|82|17
1|210|157
2|201|37
1|189|157
4|75|3
3|97|26
3|47|108
2|34|179
4|98|80
4|171|91
5|73|54
4|100|62
2|189|61
4|42|172
5|218|55
2|97|62
4|44|23
5|45|63
1|122|39
2|113|165
1|68|59
2|149|159
1|145|90
1|145|118
3|189|49
1|164|76
5|44|95
4|218|198
5|89|18
2|215|98
3|210|156
1|76|83
5|66|126
1|20|168
1|23|60
2|217|47
2|139|12
4|4|12
1|5|16
2|102|83
2|165|3
1|197|120
3|76|18
3|69|66
5|183|47
4|206|200
4|222|139
1|141|98
3|96|156
1|161|1
1|10|185
5|49|168
1|110|122
5|144|120
1|100|3
2|175|135
4|165|42
3|220|111
1|40|129
4|88|163
1|110|55
1|93|126
3|108|84
2|133|149
1|62|31
2|20|144
2|180|178
4|181|106
3|157|51
3|220|10
3|182|40
4|162|120
2|88|110
1|219|84
2|49|200
1|163|160
1|223|77
4|22|170
4|10|97
3|114|13
1|170|12
1|153|10
1|68|76
2|19|178
3|91|104
4|106|186
1|113|111
1|219|59
1|182|131
4|44|67
5|52|1
2|199|165
4|53|125
1|165|88
4|122|89
2|185|153
1|148|122
2|141|7
1|70|29
4|109|17
4|172|78
5|210|1
3|90|10
4|38|31
1|196|47
1|11|12
5|61|130
5|173|2
1|67|150
5|165|22
3|147|36
2|126|193
4|149|41
3|50|28
2|186|55
5|140|144
5|213|54
4|213|120
1|72|87
1|12|89
4|210|151
1|113|24
2|109|140
4|63|92
1|75|13
1|100|102
5|171|46
3|207|107
3|210|77
2|172|58
2|93|26
1|91|45
5|14|29
2|113|51
2|170|131
3|225|116
5|56|126
2|31|75
2|60|5
5|66|138
4|173|183
1|46|200
4|151|183
2|161|1
3|78|193
3|65|62
1|63|176
5|163|4
2|29|50
1|41|34
5|170|73
5|62|63
4|202|41
5|62|139
2|19|20
1|199|163
3|56|54
4|148|74
2|222|99
3|76|81
2|219|68
3|132|14
5|188|94
3|92|191
4|150|98
2|45|47
3|162|167
4|91|113
2|35|158
5|105|163
1|111|98
4|77|98
3|31|96
2|83|23
1|220|176
3|117|166
5|204|55
3|59|170
1|4|106
3|21|60
4|34|65
4|75|25
1|195|109
5|41|192
4|89|137
1|59|20
3|55|106
1|161|142
4|205|145
2|54|141
2|71|53
3|215|24
3|67|75
5|143|164
4|211|164
1|220|39
3|212|11
3|49|29
3|143|170
5|120|142
5|195|28
3|75|59
1|191|40
3|34|32
5|112|6
4|88|6
4|186|164
2|45|77
3|18|42
2|1|83
5|184|7
2|206|96
2|107|78
2|81|60
3|15|144
2|221|55
2|76|9
4|32|1
4|141|106
4|124|6
2|48|20
3|143|85
2|140|81
4|48|51
2|51|3
2|209|114
2|118|81
3|175|100
4|65|166
1|14|100
4|25|164
1|33|179
4|164|200
1|222|20
5|42|8
2|93|154
2|105|22
3|139|127
4|116|29
2|187|144
4|123|179
5|219|25
2|177|151
1|55|164
4|89|12
2|86|86
4|130|129
2|61|96
3|82|169
4|135|95
1|99|152
2|4|1
5|22|63
4|178|160
5|90|49
2|21|148
3|146|170
1|187|32
4|120|170
5|147|194
3|138|147
2|206|31
3|45|4
2|142|8
1|221|135
5|133|132
2|107|15
2|208|14
1|26|66
3|39|138
3|185|88
1|222|100
3|166|52
1|3|114
2|193|170
1|118|154
5|34|27
4|131|69
4|130|141
2|26|116
4|60|129
1|6|145
1|4|171
1|159|194
5|188|118
2|186|33
3|196|58
3|186|8
2|163|151
2|139|136
5|27|194
5|203|89
1|92|65
5|132|50
4|155|11
2|197|200
1|127|115
2|4|137
2|36|18
2|115|183
1|199|141
5|32|159
5|116|132
2|205|176
3|212|87
2|208|190
1|6|110
2|184|174
1|107|100
2|52|26
1|86|200
4|156|69
4|99|161
2|186|63
4|174|8
1|210|109
5|28|117
5|96|184
4|74|25
1|141|170
4|46|85
4|68|37
5|114|35
4|95|85
1|29|93
4|28|49
5|48|89
2|215|39
5|89|170
1|27|110
1|34|61
5|106|189
1|206|81
5|148|142
5|18|103
2|131|76
2|148|75
3|118|103
2|114|160
2|4|165
1|35|154
4|149|117
1|112|26
4|200|6
2|211|70
5|75|159
1|222|140
2|178|119
4|195|149
3|224|143
4|2|54
3|71|16
1|54|63
1|186|59
1|146|144
5|103|151
3|91|29
1|73|55
1|33|140
3|141|138
3|86|82
2|72|33
4|204|90
1|187|22
1|162|11
5|177|165
1|129|30
2|48|97
5|178|173
2|212|166
1|19|29
2|224|37
2|136|11
3|218|12
4|214|155
1|34|153
4|29|116
5|83|140
1|93|38
3|58|63
5|147|119
5|94|75
1|165|6
3|93|117
3|145|169
3|96|190
1|213|143
3|126|194
2|168|8
5|20|121
5|182|65
5|1|35
2|8|119
4|11|34
2|165|3
5|213|151
3|204|190
3|93|73
5|224|84
1|17|63
4|79|199
1|179|88
4|48|121
5|192|91
1|186|143
1|53|174
2|57|102
2|166|79
2|36|169
3|108|90
5|192|11
4|139|178
2|82|151
2|216|169
4|194|85
4|21|56
1|96|135
5|76|195
4|126|68
4|158|35
2|153|36
2|54|81
3|149|14
1|211|24
4|34|180
2|164|28
5|113|166
4|26|100
4|15|168
4|136|4
4|78|118
2|66|179
4|197|29
5|98|18
4|177|135
3|1|26
2|217|70
3|66|125
2|138|63
1|183|4
2|99|15
1|82|118
1|216|17
1|31|66
5|98|155
5|47|32
5|49|178
5|117|191
1|90|58
4|205|193
5|7|27
1|159|155
1|138|62
1|203|85
1|191|12
5|152|161
3|143|84
3|90|46
3|93|76
5|27|198
3|39|94
3|122|164
5|112|78
2|141|186
5|215|55
5|196|182
2|123|82
1|40|86
4|17|25
5|95|130
4|151|165
3|25|137
5|22|106
2|16|109
5|57|61
1|32|109
4|144|155
3|98|163
1|225|117
4|129|98
1|67|176
3|27|191
1|206|134
5|180|60
1|20|81
4|76|160
1|18|131
1|168|129
4|10|37
1|175|136
3|22|64
1|191|75
3|120|182
4|6|4
2|145|193
1|26|145
3|164|50
5|183|29
1|169|160
5|28|19
2|173|145
5|205|74
1|55|138
1|206|86
2|200|187
5|200|40
5|16|133
5|164|178
4|208|52
4|21|138
5|194|79
3|81|61
5|170|119
5|213|124
5|14|77
3|105|135
5|212|61
4|170|14
4|57|98
5|28|9
1|56|170
5|187|22
4|190|190
5|1|10
4|28|50
3|144|125
3|202|62
5|211|105
4|100|16
5|128|142
2|213|56
5|210|99
5|165|133
4|209|85
1|192|141
5|224|107
1|4|151
2|163|49
1|201|103
2|111|14
5|224|176
1|213|177
2|179|103
1|79|97
3|186|159
3|51|112
5|127|196
4|184|53
4|90|197
2|81|140
1|41|9
2|213|154
1|53|79
2|7|4
4|147|108
4|212|130
2|80|166
3|211|19
4|112|136
4|157|165
5|95|142
5|30|175
4|60|58
5|72|154
3|9|179
5|140|142
5|27|84
1|153|140
1|45|171
3|99|94
5|16|119
3|68|168
3|18|126
3|74|136
3|165|68
2|100|117
1|197|138
2|222|167
4|212|162
2|67|87
3|141|131
1|120|116
1|178|180
2|54|82
4|25|6
1|169|100
3|36|72
1|8|124
3|83|114
3|203|83
2|112|175
1|177|140
3|100|108
1|47|22
1|166|40
3|97|189
3|7|94
5|27|99
2|142|41
5|47|31
2|96|119
4|128|104
1|139|5
5|19|178
5|207|60
3|190|101
3|151|149
2|203|59
2|26|48
5|56|57
5|36|50
5|43|135
1|54|138
2|100|32
5|96|62
1|65|109
3|207|123
5|8|41
2|30|183
4|59|178
5|107|57
2|192|158
4|83|56
1|85|51
3|161|128
1|220|28
4|170|78
2|186|83
3|45|188
2|170|136
2|55|68
5|58|183
2|194|104
2|156|10
5|8|125
1|85|105
5|94|25
5|158|187
4|32|192
1|23|51
5|67|187
4|29|130
4|34|38
5|55|128
1|65|136
4|21|68
5|84|92
2|218|20
3|151|10
4|193|168
1|166|6
3|13|156
1|62|99
4|93|40
5|189|130
4|155|31
2|172|63
5|179|134
3|8|91
1|159|6
1|38|29
1|28|108
5|6|73
5|62|191
2|11|76
1|64|128
1|174|101
4|160|140
2|69|62
2|154|196
5|55|94
1|209|66
5|53|8
1|144|79
5|56|30
1|42|116
1|161|46
5|21|19
3|35|156
1|159|103
4|201|156
1|208|175
5|67|199
3|201|190
4|107|175
2|56|33
2|20|190
5|37|8
2|172|102
4|36|59
4|157|58
1|52|192
2|20|138
1|156|173
3|29|113
5|178|84
4|76|94
4|131|55
1|112|147
3|93|58
2|198|44
3|139|72
2|128|163
1|115|149
1|217|75
3|139|148
2|54|29
3|193|52
5|40|177
4|187|181
5|168|94
2|174|111
2|166|146
5|105|188
4|53|29
2|34|144
4|225|152
4|2|44
3|128|68
1|184|73
4|34|116
2|120|44
3|208|189
3|173|177
1|193|183
5|214|47
4|31|90
2|217|85
1|132|54
2|139|13
1|60|6
4|171|73
4|159|66
2|62|26
4|90|31
5|59|170
3|49|94
3|150|114
5|103|65
4|13|51
2|213|170
4|49|165
1|78|102
5|77|153
3|115|198
3|196|135
3|134|18
4|220|117
3|113|158
4|151|26
5|110|29
3|47|87
2|10|50
1|115|23
4|191|130
4|170|152
5|12|119
1|81|113
2|55|192
5|25|111
4|165|88
2|114|23
1|105|16
5|156|108
1|22|54
3|111|116
5|207|196
3|48|143
1|71|19
1|176|32
4|70|102
1|212|89
1|43|191
5|4|101
5|68|64
3|99|180
1|6|143
2|82|54
5|182|82
5|98|97
4|179|58
5|116|91
4|96|63
5|5|8
4|20|117
4|195|117
5|22|61
2|68|136
3|163|153
4|111|140
5|206|182
3|44|195
4|195|101
2|70|142
1|10|157
1|207|122
2|152|200
5|69|123
3|126|96
1|225|114
1|195|40
5|189|168
4|163|9
5|128|41
4|24|88
4|143|148
5|74|67
3|121|193
1|59|57
5|4|6
5|58|116
1|155|132
1|4|126
5|131|170
4|89|60
4|76|30
1|153|164
2|6|43
2|41|31
5|133|75
1|98|9
4|33|10
1|163|26
3|136|171
4|55|153
4|40|53
5|69|86
4|27|113
5|51|182
4|222|121
5|27|106
1|34|12
2|125|91
4|175|93
5|21|147
1|193|125
2|36|5
2|26|118
1|199|180
1|156|82
1|221|198
1|4|4
4|201|130
2|107|88
3|72|7
3|158|65
4|16|199
5|52|22
2|36|29
3|63|182
1|77|7
2|85|68
2|88|200
3|184|186
4|40|28
3|205|184
4|163|180
1|165|120
3|206|158
1|224|74
4|56|156
3|138|152
3|205|79
3|48|58
4|212|66
3|213|5
5|205|163
2|223|113
3|27|29
1|92|114
3|80|23
4|193|195
2|46|120
2|46|20
2|165|135
4|53|118
4|78|153
2|165|57
3|111|93
1|158|30
2|26|34
1|181|163
5|139|16
4|225|160
1|220|67
3|128|91
1|132|74
2|9|189
1|202|23
5|95|163
2|17|56
4|12|95
5|142|145
2|197|73
5|40|50
4|28|123
4|207|181
2|9|102
4|139|16
3|98|120
2|11|15
1|168|193
5|51|12
2|78|52
2|77|196
3|66|19
2|5|160
5|36|107
5|21|104
5|91|150
1|203|8
3|177|79
4|46|28
2|31|177
4|94|45
3|45|92
5|87|102
3|51|17
5|137|158
4|53|193
3|142|49
5|203|40
2|168|39
4|112|77
5|9|131
1|202|85
1|31|121
1|122|106
3|34|110
4|102|130
4|69|174
3|172|87
1|22|196
4|22|169
1|61|81
4|212|110
5|163|152
4|123|60
5|32|200
3|160|2
2|219|27
4|165|138
2|70|188
4|104|97
2|94|147
5|81|159
5|213|5
5|5|118
2|210|59
5|67|48
2|73|82
1|104|190
2|163|60
4|207|161
2|143|33
1|153|149
1|81|32
5|120|199
5|68|130
3|223|24
4|27|49
4|114|51
2|133|120
2|30|125
5|63|151
4|164|138
4|67|153
1|7|92
4|74|7
5|216|123
4|57|24
2|172|17
1|102|83
2|183|59
2|81|163
2|166|171
2|223|135
4|158|50
1|46|7
1|70|177
5|201|168
4|190|52
3|100|154
1|58|42
5|31|38
4|192|38
2|43|153
3|94|143
3|11|87
3|215|154
2|112|104
3|108|96
4|91|24
2|182|166
1|89|64
2|150|94
3|29|137
1|144|41
2|120|134
3|96|189
1|72|189
2|13|59
4|204|198
3|81|105
3|114|111
2|90|48
4|103|93
3|37|179
2|137|66
5|44|2
5|9|107
2|112|35
5|119|176
3|137|74
3|168|155
2|103|126
1|136|87
5|17|90
5|51|107
5|105|147
3|95|81
3|136|141
4|132|28
5|59|103
3|41|16
2|150|36
4|170|187
1|188|75
4|80|21
2|73|76
3|92|23
2|124|192
4|132|76
2|141|103
4|25|187
3|11|114
5|61|69
2|13|119
5|185|125
3|137|192
4|156|74
3|15|53
2|144|31
3|183|91
1|164|117
3|137|140
2|112|174
4|223|127
4|125|108
2|18|14
2|201|184
2|109|119
3|166|113
1|24|197
3|89|120
5|187|105
2|15|56
3|210|123
3|31|63
2|146|131
1|139|147
1|182|198
2|89|180
3|169|171
3|74|26
4|121|52
2|152|196
2|35|93
4|19|58
3|135|41
4|152|20
5|1|102
1|127|140
4|110|121
3|18|45
4|178|16
3|184|53
5|93|27
4|21|163
1|188|153
5|112|192
5|94|160
2|21|6
4|144|177
4|163|35
3|59|189
5|53|58
3|181|71
4|85|165
2|128|178
3|56|190
5|92|178
4|84|181
3|27|168
5|141|63
4|219|158
3|113|116
1|11|181
4|77|90
2|35|41
2|20|28
4|91|136
4|143|62
1|124|20
1|120|48
3|13|166
5|138|127
2|5|199
3|147|183
2|222|118
4|26|186
3|78|113
5|198|102
4|92|31
2|14|55
1|44|136
3|135|33
1|6|116
2|219|131
2|49|187
5|20|130
4|148|36
4|102|30
1|113|13
4|172|159
4|153|170
1|108|76
3|116|84
2|191|96
3|137|85
1|204|2
1|147|34
3|196|73
3|38|104
4|194|3
3|113|169
4|106|44
2|186|132
2|65|157
2|170|85
1|104|3
3|113|71
1|13|171
4|81|176
1|147|139
3|129|135
2|82|24
1|10|197
1|12|95
5|4|4
5|85|49
3|137|116
2|101|194
2|43|45
5|60|19
2|176|188
1|3|3
1|111|68
4|11|51
1|194|135
1|37|51
4|110|82
5|28|106
2|181|135
4|209|104
2|74|112
4|136|65
1|209|131
2|26|87
3|139|57
3|42|195
2|170|142
1|151|27
1|68|44
1|68|69
1|61|165
3|165|155
3|134|104
4|79|158
4|141|70
4|115|90
2|165|180
4|94|176
5|139|112
4|172|184
4|20|92
3|131|150
1|58|27
1|96|199
3|220|88
5|55|129
4|217|45
1|19|76
2|74|41
2|48|69
3|87|125
5|53|59
3|144|65
2|181|199
1|164|82
1|82|3
2|143|119
1|206|97
5|180|16
3|29|82
2|196|188
5|67|165
5|164|81
3|146|12
1|153|44
3|36|21
1|52|89
2|37|159
3|110|74
1|9|178
4|127|167
2|48|140
1|198|33
4|174|172
1|94|36
3|70|165
2|22|27
1|23|39
5|74|31
4|94|68
3|169|69
1|218|93
2|90|135
3|84|15
3|189|168
2|86|95
5|177|63
1|174|156
2|31|41
2|177|18
1|24|196
2|189|57
2|208|8
2|164|135
4|142|93
4|150|72
5|201|124
1|35|158
5|31|55
1|82|54
4|3|156
2|77|89
2|43|184
5|7|125
1|126|159
5|95|143
3|20|133
4|141|86
3|35|68
4|41|146
1|125|96
4|184|163
5|148|79
3|131|105
2|165|2
2|154|50
3|85|57
1|38|69
1|67|155
2|140|200
2|40|102
3|144|124
2|223|67
4|23|173
2|45|127
4|191|28
1|24|1
2|75|170
1|109|62
1|129|70
5|139|10
1|34|51
1|28|8
3|95|125
4|3|198
1|85|25
1|163|200
2|205|86
3|166|77
3|7|134
3|173|180
1|72|58
1|180|74
5|208|114
3|166|33
2|190|167
2|156|93
1|46|184
3|162|158
2|191|80
3|160|114
5|222|12
4|136|78
3|137|60
5|132|90
2|164|183
1|14|151
5|122|2
5|138|38
3|155|155
3|224|115
1|120|68
5|190|38
5|225|110
5|4|52
3|198|183
3|19|16
4|107|45
5|173|167
2|20|116
4|106|31
2|185|145
3|85|40
4|62|149
3|56|145
3|28|110
2|14|200
3|205|124
3|177|28
4|126|174
3|26|150
2|177|28
5|193|102
1|87|154
3|81|78
3|122|71
5|36|99
3|217|140
1|64|95
5|90|80
5|96|132
2|145|63
4|181|31
1|220|22
4|144|78
1|13|158
3|181|8
3|33|191
2|105|69
2|101|49
5|38|179
3|115|171
4|80|129
1|23|79
4|203|114
3|52|198
5|35|28
4|223|13
1|170|75
3|40|130
1|164|140
4|66|106
3|122|71
1|116|137
5|158|35
1|63|22
1|98|149
5|145|152
5|63|81
3|182|151
5|117|119
1|48|97
3|41|143
5|36|107
5|204|78
4|40|122
3|141|103
3|43|135
3|202|143
2|59|131
1|91|105
5|27|168
5|211|71
2|200|181
4|152|187
5|180|47
2|195|189
2|19|15
1|127|88
4|134|128
1|189|6
1|137|151
2|128|13
1|50|124
3|44|145
2|133|154
5|70|81
1|155|84
5|200|148
5|109|58
5|107|163
4|52|180
1|190|132
4|189|164
5|196|39
2|204|102
1|93|15
4|156|146
1|202|80
5|31|15
4|6|132
4|176|105
3|138|163
4|148|143
2|65|145
3|72|10
1|218|92
2|169|125
5|139|126
4|58|91
2|217|147
3|50|161
4|39|23
2|81|177
5|76|173
5|108|48
1|33|193
1|195|168
4|72|167
4|17|72
1|173|10
5|95|123
5|132|196
3|148|114
4|117|158
3|155|136
2|3|17
4|2|45
5|218|175
3|67|186
4|220|76
3|41|98
3|131|82
3|59|125
2|118|118
3|211|77
5|63|82
2|222|79
1|89|69
3|41|113
1|24|67
2|98|10
3|65|194
4|123|135
1|81|64
1|11|86
1|167|175
1|187|182
1|128|18
1|1|97
3|6|64
4|84|102
4|5|106
4|173|54
4|46|177
5|107|90
1|185|37
4|195|189
4|57|147
3|96|168
2|99|22
5|180|116
4|170|194
4|144|171
3|168|105
1|70|168
2|188|60
1|88|88
5|192|169
1|172|61
4|208|131
1|14|137
5|30|133
3|111|86
3|45|21
1|127|40
3|173|69
5|49|135
1|105|193
2|147|29
1|121|184
1|59|32
2|74|118
1|3|194
4|62|112
5|191|158
4|84|176
1|219|99
3|53|126
5|118|117
2|74|132
2|11|95
1|102|136
3|57|84
5|137|195
1|163|170
1|51|162
4|225|52
3|205|175
4|181|118
2|82|83
1|223|195
2|31|93
1|179|11
2|225|2
5|168|144
1|217|131
2|200|157
4|58|101
4|142|14
2|160|185
2|16|111
5|185|19
4|1|120
4|190|193
2|177|48
5|54|36
5|133|115
1|144|152
5|77|44
1|107|110
5|135|41
1|25|68
3|195|114
1|49|164
5|46|89
3|187|136
1|168|79
4|158|61
4|103|58
2|38|134
5|36|28
1|95|47
1|104|20
2|104|28
2|9|188
2|127|48
1|63|105
3|58|171
4|9|163
5|145|63
1|179|159
2|101|96
2|220|25
3|217|158
4|215|113
4|20|17
3|21|173
5|46|181
2|36|129
1|39|94
5|32|74
4|95|55
1|33|119
1|191|120
3|7|19
3|67|75
4|91|30
2|20|35
2|3|28
4|133|166
4|74|39
3|82|30
1|179|61
1|10|184
1|93|43
4|79|85
2|133|183
4|134|158
4|10|29
3|127|131
5|25|17
4|134|189
4|187|68
4|39|84
2|134|80
4|124|8
4|97|23
4|207|171
2|71|127
5|17|125
4|61|129
5|19|68
2|113|88
5|154|26
4|148|49
1|63|44
1|42|48
4|184|83
3|130|71
3|181|189
5|78|97
4|183|38
4|21|3
1|58|59
1|24|125
1|72|103
5|102|17
3|144|111
1|43|173
3|49|97
3|78|110
1|112|44
5|203|71
3|196|60
5|160|54
3|5|40
2|163|162
4|31|30
4|111|168
2|72|68
5|225|15
4|146|173
4|38|59
4|72|1
2|218|32
4|154|47
4|192|26
4|180|190
1|216|148
1|143|194
2|124|117
5|147|150
